smiles,Helper_lipid_ID,Helper_lipid_ID_DOPE,Helper_lipid_ID_DOTAP,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cationic_Lipid_to_mRNA_weight_ratio,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Purity,Mix_type,Cargo_type,Cargo_type_mRNA,Cargo_type_pDNA,Cargo_type_siRNA,Target_or_delivered_gene,Model_type,Model_type_A549,Model_type_BDMC,Model_type_BMDM,Model_type_HBEC_ALI,Model_type_HEK293T,Model_type_HeLa,Model_type_IGROV1,Model_type_Mouse,Model_type_RAW264p7,Delivery_target,Delivery_target_body,Delivery_target_dendritic_cell,Delivery_target_generic_cell,Delivery_target_liver,Delivery_target_lung,Delivery_target_lung_epithelium,Delivery_target_macrophage,Delivery_target_muscle,Delivery_target_spleen,Route_of_administration,Route_of_administration_in_vitro,Route_of_administration_intramuscular,Route_of_administration_intratracheal,Route_of_administration_intravenous,Batch_or_individual_or_barcoded,Batch_or_individual_or_barcoded_Barcoded,Batch_or_individual_or_barcoded_Individual,Value_name,Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Experimenter_ID,Experiment_weight,Goal,screen_id,Source,Sample_weight,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight,split_name_for_normalization,Encapsulation_Efficiency_EE<50,Encapsulation_Efficiency_50<=EE<80,Encapsulation_Efficiency_80<EE<=100,PDI_0_0to0_2,PDI_0_2to0_3,PDI_0_3to0_4,PDI_0_4to0_5,toxic,size,Biodistribution_lymph_nodes,Biodistribution_heart,Biodistribution_liver,Biodistribution_spleen,Biodistribution_lung,Biodistribution_kidney,Biodistribution_muscle,quantified_total_luminescence,unnormalized_delivery,quantified_delivery
CCCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCCN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,17.94795095,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.333755086000182,0.0109650973341036,0.00500301836333305,0.0209516607489436,0.0092887697410698,0.0049835450515069,0.0061373387772058,0.942670569983837,0.624112412102086,0.624112412102086,-0.1563328624206106
CCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCC)=O)=O,DSPC,0,0,1,0,17.64728116,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.333098961050458,0.0312031939311219,0.00665572714585857,0.0303955096845431,0.016483404133503,0.0070365656038973,0.0108270584446455,0.897398541056431,0.396247798437663,0.396247798437663,-0.38959891093850135
O=C([C@H](CO)N(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)N(CC1)CCN1C2=NC=CC=N2,DSPC,0,0,1,0,15.21401022,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,pp,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,0,1,0,0,0.0,4.865224091322398,0.113993758795815,0.073640090558649,0.155999510493789,0.089181912745518,0.0778008933488344,0.0854800220277795,0.403903812029615,0.0331042054271613,0.0331042054271613,-0.7613506701252095
O=C([C@H](CO)N(CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCOC(CCCCCCCCC=C)=O)N(CC1)CCN1C2=NC=CC=N2,DSPC,0,0,1,0,14.964966,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,pp,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,5.177279038170981,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(OC(CCCCCCCC)CCCCCCCC)CCCCCCCN(CCCCCC(OCCCCCCCCCCC)=O)CCO,DSPC,0,0,1,0,14.343031,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,Crtl,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.327834405590455,0.0791681309989092,0.00438236238399703,0.207450725009039,0.0200057324176319,0.0043550169288623,0.0068758627744293,0.677762169487131,1.0,1.0,0.2284649826936687
O=C(CN(CCCCCCOC(CCCCCCC)=O)CCCCCCOC(CCCCCCC)=O)N(CC1)CCN1C2=NC=CC=N2,DSPC,0,0,1,0,14.01143435,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,pp,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,0,1,0,0,0.0,4.826712455935327,0.051854991416453,0.0528002488161413,0.131177333337399,0.0608349367134925,0.0676316423389937,0.091080124286102,0.544620723091419,0.0058976768275302,0.0058976768275302,-0.7892021180453821
O=C(CN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)N(CC1)CCN1C2=NC=CC=N2,DSPC,0,0,1,0,14.98131005,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,pp,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,0,1,0,0,0.0,4.613138355637268,0.0349404656939791,0.032170759570341,0.107989787547248,0.0410644871922655,0.0376181677387698,0.0487295770112475,0.697486755246149,0.0093821747742871,0.0093821747742871,-0.7856350215399733
O=C([C@H](CO)N(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)N(CC1)CCN1C2=NC=CC=N2,DSPC,0,0,1,0,13.72220648,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,pp,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.45318382899021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(CCCN(CCCCCCOC(CCCCCCC)=O)CCCCCCOC(CCCCCCC)=O)N(CC1)CCN1C2=NC=CC=N2,DSPC,0,0,1,0,14.27012616,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,pp,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,5.256453162449338,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(CCCN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)N(CC1)CCN1C2=NC=CC=N2,DSPC,0,0,1,0,15.19898065,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,pp,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,1,0,0,0,0.0,4.86830338551846,0.0353281775739917,0.00307182736960491,0.034716407488313,0.0124183147896963,0.0049300017611563,0.0071434971620665,0.902391773855171,0.291015633780908,0.291015633780908,-0.4973255598099925
O=C(OC(CCCCCCCC)CCCCCCCC)CCCCCCCN(CCCCCC(OCCCCCCCCCCC)=O)CCO,DSPC,0,0,1,0,14.343031,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,Crtl,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.260282639765531,0.0263012913083446,0.00104221918552839,0.17396331575752,0.0231252484593015,0.0021842122689119,0.0025049379718497,0.770878775048544,1.0,1.0,0.2284649826936687
O=C(OC(CCCCCCCC)CCCCCCCC)CCCCCCCN(CCCCCC(OCCCCCCCCCCC)=O)CCO,DSPC,0,0,1,0,14.343031,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,Crtl,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.400848388914469,0.142104027989206,0.00287714799265922,0.215134204863943,0.0243152184566193,0.00619704480449,0.0040545145723166,0.605317841320765,1.0,1.0,0.2284649826936687
CCCCCCCCCCCC(OCCCCCCN(CCN(C)CCNC([C@@H](N(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)CO)=O)CCCCCCOC(CCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,18.06597416,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,1,0,0,0,0.0,4.3551691805039985,0.0696417285874694,0.0029599268608454,0.0569405498935433,0.0189535946790038,0.0062855494947139,0.0062045564711585,0.839014094013266,1.46543205325214,1.46543205325214,0.7049299070613719
O=C(OCCCCCCN([C@H](C(NCCN(C)CCN(CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCOC(CCCCCCCCC=C)=O)=O)CO)CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCCCC=C,DSPC,0,0,1,0,17.80021894,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.318154558079471,0.0260251149767627,0.00751090805185066,0.0532899531021804,0.0511794000344704,0.0152455710134586,0.0158624088727893,0.830886643948488,0.594741863231617,0.594741863231617,-0.18639962780220515
CCCCCCCCCCCC(OCCCCCCN(CCCCCCOC(CCCCCCCCCCC)=O)CCCOC([C@@H](N(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)CO)=O)=O,DSPC,0,0,1,0,17.89376817,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,1,0,1,0,0,0,0.0,4.605170185988092,0.0099190479933056,0.00800736011391533,0.0452217049389508,0.0197202047147262,0.0164331186633441,0.0158205463682553,0.884878017207502,0.0777961107519447,0.0777961107519447,-0.7155993619769377
O=C(OCCCCCCN(CCCCCCOC(CCCCCCCCC=C)=O)CCCOC([C@@H](N(CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCOC(CCCCCCCCC=C)=O)CO)=O)CCCCCCCCC=C,DSPC,0,0,1,0,17.61561565,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,0,1,0,0,,4.886582645426277,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
CCCCCCCCCCCC(OCCCCCCN(CCOCCNC([C@@H](N(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)CO)=O)CCCCCCOC(CCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,18.01340623,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,0,1,0,0,,5.190175207928333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
O=C(OCCCCCCN([C@H](C(NCCOCCN(CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCOC(CCCCCCCCC=C)=O)=O)CO)CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCCCC=C,DSPC,0,0,1,0,17.7439276,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.2694176902912275,0.0273933363293668,0.0025481137083807,0.0489889660247262,0.0091039525998653,0.0055386303713765,0.0057073163900428,0.900719684576242,0.282511511559215,0.282511511559215,-0.5060312686731026
O=C(CCCCCCCCCCC)OCCCCCCN(CCOCCOCCNC([C@@H](N(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)CO)=O)CCCCCCOC(CCCCCCCCCCC)=O,DSPC,0,0,1,0,18.18802872,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,0,0,1,1,0,0,0,0.0,4.561949483533528,0.0107761878140537,0.0018907931479914,0.0090687432553602,0.0081736420214883,0.0036912105040908,0.0041223134194373,0.962277109837578,1.03869430459932,1.03869430459932,0.2680765195131757
CCCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCCC)=O)=O,DSPC,0,0,1,0,17.8896653,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,1,0,1,0,0,0,0.0,4.422808628394115,0.0,0.00393259539867672,0.698404256940233,0.29082082024119,0.0048274579959344,0.002014869423966,0.0,0.150267764477171,0.150267764477171,-0.3979684896277195
CCCCCCCCCCCC(OCCCCCCN([C@H](C(NCCCN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)=O)CO)CCCCCCOC(CCCCCCCCCCC)=O)=O,DOPE,1,0,0,0,15.23312059,40.0,16.0,41.0,3.0,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,1,0,0,1,0,0,0.0,4.24735173134728,0.0,0.0193985055782088,0.642311593152982,0.297952931923085,0.0232690994142363,0.0170678699314884,0.0,0.0138284395356039,0.0138284395356039,-0.7620557072620823
O=C(OCCCCCCCC)CCN(CCC(OCCCCCCCC)=O)CCCCN(CCCCN(CCC(OCCCCCCCC)=O)CCC(OCCCCCCCC)=O)CCNC(CCC(NCC1=CC=C(B(O)O)C=C1)=O)=O,DSPC,0,0,1,0,17.35889865,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,PBA,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,1,0,1,0,0,0,0.0,4.776599301615622,0.0,0.00374237304524464,0.388696129733584,0.542462789676973,0.0600826887673663,0.0050160187768317,0.0,0.0757788640374704,0.0757788640374704,-0.5967415084575073
O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)CCN(CCC(OCCCCCCCC/C=C\C/C=C\CCCCC)=O)CCCCN(CCCCN(CCC(OCCCCCCCC/C=C\C/C=C\CCCCC)=O)CCC(OCCCCCCCC/C=C\C/C=C\CCCCC)=O)CCNC(CCC(NCCC1=CC=C(O)C(O)=C1)=O)=O,DSPC,0,0,1,0,19.34728513,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,DOP,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,0,1,1,0,0,0,0.0,4.59784341060163,0.0,0.00454633850545055,0.547957057084188,0.42844914578143,0.0150324705651762,0.0040149880637559,0.0,0.0747683143174281,0.0747683143174281,-0.5994381520828621
O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)CCN(CCC(OCCCCCCCC/C=C\C/C=C\CCCCC)=O)CCCCN(CCCCN(CCC(OCCCCCCCC/C=C\C/C=C\CCCCC)=O)CCC(OCCCCCCCC/C=C\C/C=C\CCCCC)=O)CCNC(CCC(NCCC1=CC=C(O)C(O)=C1)=O)=O,DSPC,0,0,1,0,19.37981918,46.5,7.5,45.0,1.0,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,DOP,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,1,0,1,0,0,0,0.0,4.784988612563928,0.0,0.00648649184357099,0.353238786148937,0.611732175774514,0.0204133713900616,0.0081291748429168,0.0,0.231046253558505,0.231046253558505,-0.18241175518238087
O=C(OC(CCCCCCCC)CCCCCCCC)CCCCCCCN(CCCCCC(OCCCCCCCCCCC)=O)CCO,DSPC,0,0,1,0,14.343031,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intravenous,0,0,0,1,Individual,0,1,luminescence,,,,,,Crtl,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intravenous,0,1,0,1,0,0,0,0.0,4.684905154006945,0.0,0.00209231248329155,0.858334702447977,0.133879376324869,0.0038743559198132,0.0018192528240494,0.0,1.0,1.0,1.8695349995476385
CC(CNC([C@@H](N(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)CO)=O)(CN(CCCCCCOC(CCCCCCCCCCC)=O)CCCCCCOC(CCCCCCCCCCC)=O)C,DSPC,0,0,1,0,18.00540724,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.583231278469338,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
CC(CNC([C@@H](N(CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCOC(CCCCCCCCC=C)=O)CO)=O)(CN(CCCCCCOC(CCCCCCCCC=C)=O)CCCCCCOC(CCCCCCCCC=C)=O)C,DSPC,0,0,1,0,17.73535311,48.5,10.0,40.0,1.5,Pure,Microfluidic,mRNA,1,0,0,FFL,Mouse,0,0,0,0,0,0,0,1,0,body,1,0,0,0,0,0,0,0,0,intramuscular,0,1,0,0,Individual,0,1,luminescence,,,,,,ser,,,Chinese_Academy_of_Sciences,Chinese_Academy_of_Sciences,ccchina,,max,Chinese_Academy_of_Sciences,internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese_Academy_of_Sciences_Chinese_Academy_of_Sciences_body_Mouse_intramuscular,1,0,0,1,0,0,0,,4.224056168743758,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,
